Year 1022,"{'CODE 1': 18, 'CODE 2': 54, 'CODE 3': 20}"
Year 1023,"{'CODE 1': 106, 'CODE 2': 52, 'CODE 3': 22}"
Year 1024,"{'CODE 1': 69, 'CODE 2': 90, 'CODE 3': 48}"
Year 1025,"{'CODE 1': 180, 'CODE 2': 20, 'CODE 3': 10}"
Year 1026,"{'CODE 1': 74, 'CODE 2': 53, 'CODE 3': 46}"
Year 1027,"{'CODE 1': 116, 'CODE 2': 43, 'CODE 3': 43}"
Year 1028,"{'CODE 1': 121, 'CODE 2': 82, 'CODE 3': 40}"
Year 1029,"{'CODE 1': 145, 'CODE 2': 14, 'CODE 3': 2}"
Year 1030,"{'CODE 1': 49, 'CODE 2': 40, 'CODE 3': 45}"
Year 1031,"{'CODE 1': 132, 'CODE 2': 64, 'CODE 3': 26}"
Year 1032,"{'CODE 1': 151, 'CODE 2': 71, 'CODE 3': 4}"
Year 1033,"{'CODE 1': 50, 'CODE 2': 53, 'CODE 3': 45}"
Year 1034,"{'CODE 1': 35, 'CODE 2': 100, 'CODE 3': 3}"
Year 1035,"{'CODE 1': 101, 'CODE 2': 14, 'CODE 3': 16}"
Year 1036,"{'CODE 1': 52, 'CODE 2': 41, 'CODE 3': 15}"
Year 1037,"{'CODE 1': 99, 'CODE 2': 4, 'CODE 3': 21}"
Year 1038,"{'CODE 1': 75, 'CODE 2': 34, 'CODE 3': 29}"
Year 1039,"{'CODE 1': 3, 'CODE 2': 40, 'CODE 3': 19}"
Year 1040,"{'CODE 1': 114, 'CODE 2': 58, 'CODE 3': 42}"
Year 1041,"{'CODE 1': 16, 'CODE 2': 6, 'CODE 3': 48}"
Year 1042,"{'CODE 1': 52, 'CODE 2': 94, 'CODE 3': 47}"
Year 1043,"{'CODE 1': 50, 'CODE 2': 99, 'CODE 3': 34}"
Year 1044,"{'CODE 1': 196, 'CODE 2': 11, 'CODE 3': 37}"
Year 1045,"{'CODE 1': 38, 'CODE 2': 44, 'CODE 3': 12}"
Year 1046,"{'CODE 1': 90, 'CODE 2': 92, 'CODE 3': 13}"
Year 1047,"{'CODE 1': 127, 'CODE 2': 92, 'CODE 3': 25}"
Year 1048,"{'CODE 1': 58, 'CODE 2': 11, 'CODE 3': 12}"
Year 1049,"{'CODE 1': 48, 'CODE 2': 26, 'CODE 3': 41}"
Year 1050,"{'CODE 1': 182, 'CODE 2': 87, 'CODE 3': 17}"
Year 1051,"{'CODE 1': 88, 'CODE 2': 84, 'CODE 3': 51}"
Year 1052,"{'CODE 1': 135, 'CODE 2': 44, 'CODE 3': 26}"
Year 1053,"{'CODE 1': 159, 'CODE 2': 69, 'CODE 3': 48}"
Year 1054,"{'CODE 1': 94, 'CODE 2': 31, 'CODE 3': 33}"
Year 1055,"{'CODE 1': 135, 'CODE 2': 19, 'CODE 3': 38}"
Year 1056,"{'CODE 1': 180, 'CODE 2': 28, 'CODE 3': 49}"
Year 1057,"{'CODE 1': 146, 'CODE 2': 71, 'CODE 3': 44}"
Year 1058,"{'CODE 1': 145, 'CODE 2': 59, 'CODE 3': 11}"
Year 1059,"{'CODE 1': 177, 'CODE 2': 89, 'CODE 3': 44}"
Year 1060,"{'CODE 1': 76, 'CODE 2': 14, 'CODE 3': 5}"
Year 1061,"{'CODE 1': 37, 'CODE 2': 26, 'CODE 3': 33}"
Year 1062,"{'CODE 1': 176, 'CODE 2': 14, 'CODE 3': 17}"
Year 1063,"{'CODE 1': 161, 'CODE 2': 4, 'CODE 3': 30}"
Year 1064,"{'CODE 1': 159, 'CODE 2': 30, 'CODE 3': 11}"
Year 1065,"{'CODE 1': 16, 'CODE 2': 77, 'CODE 3': 49}"
Year 1066,"{'CODE 1': 110, 'CODE 2': 7, 'CODE 3': 32}"
Year 1067,"{'CODE 1': 95, 'CODE 2': 38, 'CODE 3': 39}"
Year 1068,"{'CODE 1': 111, 'CODE 2': 21, 'CODE 3': 42}"
Year 1069,"{'CODE 1': 126, 'CODE 2': 25, 'CODE 3': 4}"
Year 1070,"{'CODE 1': 58, 'CODE 2': 1, 'CODE 3': 20}"
Year 1071,"{'CODE 1': 120, 'CODE 2': 47, 'CODE 3': 27}"
Year 1072,"{'CODE 1': 35, 'CODE 2': 47, 'CODE 3': 10}"
Year 1073,"{'CODE 1': 180, 'CODE 2': 62, 'CODE 3': 35}"
Year 1074,"{'CODE 1': 102, 'CODE 2': 62, 'CODE 3': 6}"
Year 1075,"{'CODE 1': 39, 'CODE 2': 26, 'CODE 3': 36}"
Year 1076,"{'CODE 1': 199, 'CODE 2': 49, 'CODE 3': 45}"
Year 1077,"{'CODE 1': 56, 'CODE 2': 81, 'CODE 3': 21}"
Year 1078,"{'CODE 1': 130, 'CODE 2': 81, 'CODE 3': 14}"
Year 1079,"{'CODE 1': 136, 'CODE 2': 62, 'CODE 3': 20}"
Year 1080,"{'CODE 1': 89, 'CODE 2': 42, 'CODE 3': 6}"
Year 1081,"{'CODE 1': 127, 'CODE 2': 84, 'CODE 3': 33}"
Year 1082,"{'CODE 1': 132, 'CODE 2': 81, 'CODE 3': 12}"
Year 1083,"{'CODE 1': 55, 'CODE 2': 62, 'CODE 3': 49}"
Year 1084,"{'CODE 1': 66, 'CODE 2': 20, 'CODE 3': 37}"
Year 1085,"{'CODE 1': 121, 'CODE 2': 89, 'CODE 3': 50}"
Year 1086,"{'CODE 1': 82, 'CODE 2': 13, 'CODE 3': 38}"
Year 1087,"{'CODE 1': 49, 'CODE 2': 16, 'CODE 3': 50}"
Year 1088,"{'CODE 1': 60, 'CODE 2': 21, 'CODE 3': 40}"
Year 1089,"{'CODE 1': 48, 'CODE 2': 70, 'CODE 3': 30}"
Year 1090,"{'CODE 1': 68, 'CODE 2': 31, 'CODE 3': 21}"
Year 1091,"{'CODE 1': 3, 'CODE 2': 83, 'CODE 3': 9}"
Year 1092,"{'CODE 1': 177, 'CODE 2': 84, 'CODE 3': 28}"
Year 1093,"{'CODE 1': 26, 'CODE 2': 43, 'CODE 3': 4}"
Year 1094,"{'CODE 1': 172, 'CODE 2': 80, 'CODE 3': 47}"
Year 1095,"{'CODE 1': 167, 'CODE 2': 80, 'CODE 3': 41}"
Year 1096,"{'CODE 1': 45, 'CODE 2': 44, 'CODE 3': 24}"
Year 1097,"{'CODE 1': 75, 'CODE 2': 20, 'CODE 3': 34}"
Year 1098,"{'CODE 1': 189, 'CODE 2': 16, 'CODE 3': 43}"
Year 1099,"{'CODE 1': 75, 'CODE 2': 51, 'CODE 3': 35}"
Year 1100,"{'CODE 1': 148, 'CODE 2': 72, 'CODE 3': 19}"
Year 1101,"{'CODE 1': 47, 'CODE 2': 14, 'CODE 3': 1}"
Year 1102,"{'CODE 1': 46, 'CODE 2': 46, 'CODE 3': 38}"
Year 1103,"{'CODE 1': 27, 'CODE 2': 76, 'CODE 3': 5}"
Year 1104,"{'CODE 1': 2, 'CODE 2': 56, 'CODE 3': 14}"
Year 1105,"{'CODE 1': 3, 'CODE 2': 40, 'CODE 3': 6}"
Year 1106,"{'CODE 1': 21, 'CODE 2': 33, 'CODE 3': 1}"
Year 1107,"{'CODE 1': 62, 'CODE 2': 56, 'CODE 3': 43}"
Year 1108,"{'CODE 1': 167, 'CODE 2': 48, 'CODE 3': 39}"
Year 1109,"{'CODE 1': 151, 'CODE 2': 75, 'CODE 3': 43}"
Year 1110,"{'CODE 1': 128, 'CODE 2': 73, 'CODE 3': 48}"
Year 1111,"{'CODE 1': 79, 'CODE 2': 25, 'CODE 3': 34}"
Year 1112,"{'CODE 1': 143, 'CODE 2': 88, 'CODE 3': 36}"
Year 1113,"{'CODE 1': 117, 'CODE 2': 19, 'CODE 3': 42}"
Year 1114,"{'CODE 1': 193, 'CODE 2': 101, 'CODE 3': 12}"
Year 1115,"{'CODE 1': 16, 'CODE 2': 74, 'CODE 3': 22}"
Year 1116,"{'CODE 1': 29, 'CODE 2': 82, 'CODE 3': 24}"
Year 1117,"{'CODE 1': 146, 'CODE 2': 65, 'CODE 3': 16}"
Year 1118,"{'CODE 1': 188, 'CODE 2': 48, 'CODE 3': 18}"
Year 1119,"{'CODE 1': 184, 'CODE 2': 61, 'CODE 3': 36}"
Year 1120,"{'CODE 1': 34, 'CODE 2': 80, 'CODE 3': 6}"
Year 1121,"{'CODE 1': 102, 'CODE 2': 77, 'CODE 3': 41}"
Year 1122,"{'CODE 1': 111, 'CODE 2': 19, 'CODE 3': 40}"
Year 1123,"{'CODE 1': 156, 'CODE 2': 70, 'CODE 3': 45}"
Year 1124,"{'CODE 1': 43, 'CODE 2': 2, 'CODE 3': 49}"
Year 1125,"{'CODE 1': 197, 'CODE 2': 5, 'CODE 3': 16}"
Year 1126,"{'CODE 1': 130, 'CODE 2': 44, 'CODE 3': 30}"
Year 1127,"{'CODE 1': 92, 'CODE 2': 26, 'CODE 3': 5}"
Year 1128,"{'CODE 1': 25, 'CODE 2': 98, 'CODE 3': 1}"
Year 1129,"{'CODE 1': 139, 'CODE 2': 93, 'CODE 3': 50}"
Year 1130,"{'CODE 1': 10, 'CODE 2': 99, 'CODE 3': 26}"
Year 1131,"{'CODE 1': 29, 'CODE 2': 15, 'CODE 3': 26}"
Year 1132,"{'CODE 1': 158, 'CODE 2': 10, 'CODE 3': 5}"
Year 1133,"{'CODE 1': 194, 'CODE 2': 98, 'CODE 3': 25}"
Year 1134,"{'CODE 1': 3, 'CODE 2': 78, 'CODE 3': 42}"
Year 1135,"{'CODE 1': 14, 'CODE 2': 45, 'CODE 3': 26}"
Year 1136,"{'CODE 1': 149, 'CODE 2': 86, 'CODE 3': 25}"
Year 1137,"{'CODE 1': 142, 'CODE 2': 79, 'CODE 3': 7}"
Year 1138,"{'CODE 1': 160, 'CODE 2': 85, 'CODE 3': 50}"
Year 1139,"{'CODE 1': 110, 'CODE 2': 90, 'CODE 3': 10}"
Year 1140,"{'CODE 1': 123, 'CODE 2': 70, 'CODE 3': 11}"
Year 1141,"{'CODE 1': 98, 'CODE 2': 8, 'CODE 3': 21}"
Year 1142,"{'CODE 1': 62, 'CODE 2': 84, 'CODE 3': 34}"
Year 1143,"{'CODE 1': 154, 'CODE 2': 4, 'CODE 3': 45}"
Year 1144,"{'CODE 1': 169, 'CODE 2': 1, 'CODE 3': 45}"
Year 1145,"{'CODE 1': 186, 'CODE 2': 38, 'CODE 3': 45}"
Year 1146,"{'CODE 1': 62, 'CODE 2': 98, 'CODE 3': 11}"
Year 1147,"{'CODE 1': 173, 'CODE 2': 69, 'CODE 3': 50}"
Year 1148,"{'CODE 1': 114, 'CODE 2': 9, 'CODE 3': 23}"
Year 1149,"{'CODE 1': 160, 'CODE 2': 55, 'CODE 3': 17}"
Year 1150,"{'CODE 1': 125, 'CODE 2': 38, 'CODE 3': 39}"
Year 1151,"{'CODE 1': 159, 'CODE 2': 80, 'CODE 3': 45}"
Year 1152,"{'CODE 1': 80, 'CODE 2': 80, 'CODE 3': 7}"
Year 1153,"{'CODE 1': 8, 'CODE 2': 79, 'CODE 3': 35}"
Year 1154,"{'CODE 1': 168, 'CODE 2': 100, 'CODE 3': 34}"
Year 1155,"{'CODE 1': 179, 'CODE 2': 11, 'CODE 3': 8}"
Year 1156,"{'CODE 1': 17, 'CODE 2': 50, 'CODE 3': 21}"
Year 1157,"{'CODE 1': 28, 'CODE 2': 12, 'CODE 3': 46}"
Year 1158,"{'CODE 1': 130, 'CODE 2': 45, 'CODE 3': 22}"
Year 1159,"{'CODE 1': 62, 'CODE 2': 92, 'CODE 3': 23}"
Year 1160,"{'CODE 1': 133, 'CODE 2': 90, 'CODE 3': 45}"
Year 1161,"{'CODE 1': 89, 'CODE 2': 31, 'CODE 3': 13}"
Year 1162,"{'CODE 1': 23, 'CODE 2': 7, 'CODE 3': 49}"
Year 1163,"{'CODE 1': 185, 'CODE 2': 49, 'CODE 3': 44}"
Year 1164,"{'CODE 1': 130, 'CODE 2': 86, 'CODE 3': 47}"
Year 1165,"{'CODE 1': 17, 'CODE 2': 72, 'CODE 3': 39}"
Year 1166,"{'CODE 1': 132, 'CODE 2': 15, 'CODE 3': 30}"
Year 1167,"{'CODE 1': 23, 'CODE 2': 73, 'CODE 3': 11}"
Year 1168,"{'CODE 1': 109, 'CODE 2': 100, 'CODE 3': 12}"
Year 1169,"{'CODE 1': 36, 'CODE 2': 23, 'CODE 3': 34}"
Year 1170,"{'CODE 1': 31, 'CODE 2': 93, 'CODE 3': 16}"
Year 1171,"{'CODE 1': 178, 'CODE 2': 50, 'CODE 3': 20}"
Year 1172,"{'CODE 1': 13, 'CODE 2': 10, 'CODE 3': 48}"
Year 1173,"{'CODE 1': 46, 'CODE 2': 41, 'CODE 3': 38}"
Year 1174,"{'CODE 1': 193, 'CODE 2': 87, 'CODE 3': 2}"
Year 1175,"{'CODE 1': 42, 'CODE 2': 20, 'CODE 3': 29}"
Year 1176,"{'CODE 1': 173, 'CODE 2': 62, 'CODE 3': 35}"
Year 1177,"{'CODE 1': 30, 'CODE 2': 57, 'CODE 3': 39}"
Year 1178,"{'CODE 1': 48, 'CODE 2': 46, 'CODE 3': 5}"
Year 1179,"{'CODE 1': 61, 'CODE 2': 29, 'CODE 3': 9}"
Year 1180,"{'CODE 1': 95, 'CODE 2': 33, 'CODE 3': 26}"
Year 1181,"{'CODE 1': 99, 'CODE 2': 59, 'CODE 3': 32}"
Year 1182,"{'CODE 1': 133, 'CODE 2': 30, 'CODE 3': 37}"
Year 1183,"{'CODE 1': 146, 'CODE 2': 27, 'CODE 3': 25}"
Year 1184,"{'CODE 1': 93, 'CODE 2': 58, 'CODE 3': 34}"
Year 1185,"{'CODE 1': 61, 'CODE 2': 88, 'CODE 3': 20}"
Year 1186,"{'CODE 1': 112, 'CODE 2': 60, 'CODE 3': 13}"
Year 1187,"{'CODE 1': 168, 'CODE 2': 25, 'CODE 3': 3}"
Year 1188,"{'CODE 1': 111, 'CODE 2': 20, 'CODE 3': 45}"
Year 1189,"{'CODE 1': 192, 'CODE 2': 65, 'CODE 3': 13}"
Year 1190,"{'CODE 1': 160, 'CODE 2': 13, 'CODE 3': 37}"
Year 1191,"{'CODE 1': 22, 'CODE 2': 34, 'CODE 3': 15}"
Year 1192,"{'CODE 1': 133, 'CODE 2': 92, 'CODE 3': 42}"
Year 1193,"{'CODE 1': 69, 'CODE 2': 40, 'CODE 3': 46}"
Year 1194,"{'CODE 1': 71, 'CODE 2': 50, 'CODE 3': 50}"
Year 1195,"{'CODE 1': 12, 'CODE 2': 48, 'CODE 3': 20}"
Year 1196,"{'CODE 1': 22, 'CODE 2': 26, 'CODE 3': 46}"
Year 1197,"{'CODE 1': 72, 'CODE 2': 67, 'CODE 3': 24}"
Year 1198,"{'CODE 1': 121, 'CODE 2': 41, 'CODE 3': 30}"
Year 1199,"{'CODE 1': 57, 'CODE 2': 61, 'CODE 3': 14}"
Year 1200,"{'CODE 1': 95, 'CODE 2': 27, 'CODE 3': 43}"
Year 1201,"{'CODE 1': 3, 'CODE 2': 61, 'CODE 3': 33}"
Year 1202,"{'CODE 1': 81, 'CODE 2': 86, 'CODE 3': 32}"
Year 1203,"{'CODE 1': 63, 'CODE 2': 68, 'CODE 3': 47}"
Year 1204,"{'CODE 1': 152, 'CODE 2': 73, 'CODE 3': 22}"
Year 1205,"{'CODE 1': 150, 'CODE 2': 76, 'CODE 3': 42}"
Year 1206,"{'CODE 1': 105, 'CODE 2': 35, 'CODE 3': 21}"
Year 1207,"{'CODE 1': 3, 'CODE 2': 21, 'CODE 3': 43}"
Year 1208,"{'CODE 1': 101, 'CODE 2': 91, 'CODE 3': 40}"
Year 1209,"{'CODE 1': 130, 'CODE 2': 66, 'CODE 3': 8}"
Year 1210,"{'CODE 1': 177, 'CODE 2': 12, 'CODE 3': 43}"
Year 1211,"{'CODE 1': 160, 'CODE 2': 85, 'CODE 3': 7}"
Year 1212,"{'CODE 1': 177, 'CODE 2': 94, 'CODE 3': 49}"
Year 1213,"{'CODE 1': 196, 'CODE 2': 2, 'CODE 3': 34}"
Year 1214,"{'CODE 1': 51, 'CODE 2': 2, 'CODE 3': 3}"
Year 1215,"{'CODE 1': 102, 'CODE 2': 26, 'CODE 3': 1}"
Year 1216,"{'CODE 1': 107, 'CODE 2': 14, 'CODE 3': 40}"
Year 1217,"{'CODE 1': 197, 'CODE 2': 70, 'CODE 3': 39}"
Year 1218,"{'CODE 1': 136, 'CODE 2': 94, 'CODE 3': 43}"
Year 1219,"{'CODE 1': 117, 'CODE 2': 92, 'CODE 3': 9}"
Year 1220,"{'CODE 1': 90, 'CODE 2': 1, 'CODE 3': 28}"
Year 1221,"{'CODE 1': 126, 'CODE 2': 72, 'CODE 3': 12}"
Year 1222,"{'CODE 1': 92, 'CODE 2': 19, 'CODE 3': 36}"
Year 1223,"{'CODE 1': 129, 'CODE 2': 26, 'CODE 3': 2}"
Year 1224,"{'CODE 1': 72, 'CODE 2': 86, 'CODE 3': 21}"
Year 1225,"{'CODE 1': 29, 'CODE 2': 9, 'CODE 3': 40}"
Year 1226,"{'CODE 1': 93, 'CODE 2': 79, 'CODE 3': 2}"
Year 1227,"{'CODE 1': 115, 'CODE 2': 10, 'CODE 3': 12}"
Year 1228,"{'CODE 1': 182, 'CODE 2': 56, 'CODE 3': 51}"
Year 1229,"{'CODE 1': 96, 'CODE 2': 32, 'CODE 3': 19}"
Year 1230,"{'CODE 1': 16, 'CODE 2': 55, 'CODE 3': 29}"
Year 1231,"{'CODE 1': 169, 'CODE 2': 25, 'CODE 3': 41}"
Year 1232,"{'CODE 1': 188, 'CODE 2': 23, 'CODE 3': 6}"
Year 1233,"{'CODE 1': 110, 'CODE 2': 2, 'CODE 3': 39}"
Year 1234,"{'CODE 1': 172, 'CODE 2': 68, 'CODE 3': 31}"
Year 1235,"{'CODE 1': 150, 'CODE 2': 99, 'CODE 3': 45}"
Year 1236,"{'CODE 1': 54, 'CODE 2': 74, 'CODE 3': 27}"
Year 1237,"{'CODE 1': 17, 'CODE 2': 6, 'CODE 3': 31}"
Year 1238,"{'CODE 1': 111, 'CODE 2': 1, 'CODE 3': 38}"
Year 1239,"{'CODE 1': 201, 'CODE 2': 22, 'CODE 3': 23}"
Year 1240,"{'CODE 1': 80, 'CODE 2': 28, 'CODE 3': 7}"
Year 1241,"{'CODE 1': 196, 'CODE 2': 51, 'CODE 3': 2}"
Year 1242,"{'CODE 1': 196, 'CODE 2': 14, 'CODE 3': 20}"
Year 1243,"{'CODE 1': 152, 'CODE 2': 31, 'CODE 3': 51}"
Year 1244,"{'CODE 1': 124, 'CODE 2': 61, 'CODE 3': 10}"
Year 1245,"{'CODE 1': 187, 'CODE 2': 2, 'CODE 3': 28}"
Year 1246,"{'CODE 1': 19, 'CODE 2': 50, 'CODE 3': 18}"
Year 1247,"{'CODE 1': 154, 'CODE 2': 66, 'CODE 3': 29}"
Year 1248,"{'CODE 1': 121, 'CODE 2': 65, 'CODE 3': 37}"
Year 1249,"{'CODE 1': 80, 'CODE 2': 42, 'CODE 3': 9}"
Year 1250,"{'CODE 1': 30, 'CODE 2': 36, 'CODE 3': 14}"
Year 1251,"{'CODE 1': 92, 'CODE 2': 57, 'CODE 3': 32}"
Year 1252,"{'CODE 1': 70, 'CODE 2': 63, 'CODE 3': 26}"
Year 1253,"{'CODE 1': 124, 'CODE 2': 56, 'CODE 3': 50}"
Year 1254,"{'CODE 1': 61, 'CODE 2': 16, 'CODE 3': 2}"
Year 1255,"{'CODE 1': 25, 'CODE 2': 65, 'CODE 3': 21}"
Year 1256,"{'CODE 1': 128, 'CODE 2': 93, 'CODE 3': 1}"
Year 1257,"{'CODE 1': 67, 'CODE 2': 27, 'CODE 3': 1}"
Year 1258,"{'CODE 1': 113, 'CODE 2': 91, 'CODE 3': 46}"
Year 1259,"{'CODE 1': 79, 'CODE 2': 62, 'CODE 3': 7}"
Year 1260,"{'CODE 1': 166, 'CODE 2': 71, 'CODE 3': 17}"
Year 1261,"{'CODE 1': 166, 'CODE 2': 83, 'CODE 3': 30}"
Year 1262,"{'CODE 1': 37, 'CODE 2': 14, 'CODE 3': 28}"
Year 1263,"{'CODE 1': 167, 'CODE 2': 31, 'CODE 3': 50}"
Year 1264,"{'CODE 1': 26, 'CODE 2': 64, 'CODE 3': 37}"
Year 1265,"{'CODE 1': 164, 'CODE 2': 41, 'CODE 3': 34}"
Year 1266,"{'CODE 1': 13, 'CODE 2': 26, 'CODE 3': 24}"
Year 1267,"{'CODE 1': 74, 'CODE 2': 99, 'CODE 3': 7}"
Year 1268,"{'CODE 1': 41, 'CODE 2': 32, 'CODE 3': 38}"
Year 1269,"{'CODE 1': 87, 'CODE 2': 95, 'CODE 3': 32}"
Year 1270,"{'CODE 1': 127, 'CODE 2': 63, 'CODE 3': 30}"
Year 1271,"{'CODE 1': 18, 'CODE 2': 81, 'CODE 3': 49}"
Year 1272,"{'CODE 1': 84, 'CODE 2': 32, 'CODE 3': 36}"
Year 1273,"{'CODE 1': 171, 'CODE 2': 30, 'CODE 3': 11}"
Year 1274,"{'CODE 1': 153, 'CODE 2': 52, 'CODE 3': 30}"
Year 1275,"{'CODE 1': 120, 'CODE 2': 67, 'CODE 3': 44}"
Year 1276,"{'CODE 1': 74, 'CODE 2': 25, 'CODE 3': 24}"
Year 1277,"{'CODE 1': 13, 'CODE 2': 39, 'CODE 3': 11}"
Year 1278,"{'CODE 1': 63, 'CODE 2': 18, 'CODE 3': 50}"
Year 1279,"{'CODE 1': 66, 'CODE 2': 87, 'CODE 3': 43}"
Year 1280,"{'CODE 1': 92, 'CODE 2': 72, 'CODE 3': 41}"
Year 1281,"{'CODE 1': 140, 'CODE 2': 11, 'CODE 3': 48}"
Year 1282,"{'CODE 1': 30, 'CODE 2': 54, 'CODE 3': 11}"
Year 1283,"{'CODE 1': 63, 'CODE 2': 42, 'CODE 3': 21}"
Year 1284,"{'CODE 1': 144, 'CODE 2': 74, 'CODE 3': 26}"
Year 1285,"{'CODE 1': 120, 'CODE 2': 65, 'CODE 3': 16}"
Year 1286,"{'CODE 1': 151, 'CODE 2': 98, 'CODE 3': 32}"
Year 1287,"{'CODE 1': 21, 'CODE 2': 43, 'CODE 3': 41}"
Year 1288,"{'CODE 1': 54, 'CODE 2': 46, 'CODE 3': 5}"
Year 1289,"{'CODE 1': 151, 'CODE 2': 68, 'CODE 3': 27}"
Year 1290,"{'CODE 1': 37, 'CODE 2': 84, 'CODE 3': 13}"
Year 1291,"{'CODE 1': 115, 'CODE 2': 87, 'CODE 3': 18}"
Year 1292,"{'CODE 1': 80, 'CODE 2': 33, 'CODE 3': 24}"
Year 1293,"{'CODE 1': 30, 'CODE 2': 79, 'CODE 3': 38}"
Year 1294,"{'CODE 1': 47, 'CODE 2': 62, 'CODE 3': 29}"
Year 1295,"{'CODE 1': 151, 'CODE 2': 39, 'CODE 3': 42}"
Year 1296,"{'CODE 1': 61, 'CODE 2': 46, 'CODE 3': 38}"
Year 1297,"{'CODE 1': 37, 'CODE 2': 86, 'CODE 3': 36}"
Year 1298,"{'CODE 1': 162, 'CODE 2': 70, 'CODE 3': 40}"
Year 1299,"{'CODE 1': 118, 'CODE 2': 77, 'CODE 3': 31}"
Year 1300,"{'CODE 1': 98, 'CODE 2': 88, 'CODE 3': 10}"
Year 1301,"{'CODE 1': 3, 'CODE 2': 84, 'CODE 3': 2}"
Year 1302,"{'CODE 1': 147, 'CODE 2': 67, 'CODE 3': 48}"
Year 1303,"{'CODE 1': 108, 'CODE 2': 41, 'CODE 3': 28}"
Year 1304,"{'CODE 1': 86, 'CODE 2': 48, 'CODE 3': 5}"
Year 1305,"{'CODE 1': 17, 'CODE 2': 40, 'CODE 3': 24}"
Year 1306,"{'CODE 1': 141, 'CODE 2': 99, 'CODE 3': 48}"
Year 1307,"{'CODE 1': 71, 'CODE 2': 31, 'CODE 3': 23}"
Year 1308,"{'CODE 1': 53, 'CODE 2': 83, 'CODE 3': 28}"
Year 1309,"{'CODE 1': 69, 'CODE 2': 77, 'CODE 3': 42}"
Year 1310,"{'CODE 1': 14, 'CODE 2': 99, 'CODE 3': 46}"
Year 1311,"{'CODE 1': 178, 'CODE 2': 81, 'CODE 3': 31}"
Year 1312,"{'CODE 1': 61, 'CODE 2': 6, 'CODE 3': 48}"
Year 1313,"{'CODE 1': 36, 'CODE 2': 25, 'CODE 3': 25}"
Year 1314,"{'CODE 1': 130, 'CODE 2': 16, 'CODE 3': 33}"
Year 1315,"{'CODE 1': 175, 'CODE 2': 66, 'CODE 3': 6}"
Year 1316,"{'CODE 1': 196, 'CODE 2': 70, 'CODE 3': 6}"
Year 1317,"{'CODE 1': 145, 'CODE 2': 45, 'CODE 3': 16}"
Year 1318,"{'CODE 1': 194, 'CODE 2': 33, 'CODE 3': 13}"
Year 1319,"{'CODE 1': 4, 'CODE 2': 9, 'CODE 3': 6}"
Year 1320,"{'CODE 1': 93, 'CODE 2': 77, 'CODE 3': 33}"
Year 1321,"{'CODE 1': 97, 'CODE 2': 74, 'CODE 3': 17}"
Year 1322,"{'CODE 1': 89, 'CODE 2': 80, 'CODE 3': 34}"
Year 1323,"{'CODE 1': 170, 'CODE 2': 25, 'CODE 3': 33}"
Year 1324,"{'CODE 1': 167, 'CODE 2': 78, 'CODE 3': 23}"
Year 1325,"{'CODE 1': 82, 'CODE 2': 54, 'CODE 3': 31}"
Year 1326,"{'CODE 1': 82, 'CODE 2': 33, 'CODE 3': 2}"
Year 1327,"{'CODE 1': 183, 'CODE 2': 61, 'CODE 3': 13}"
Year 1328,"{'CODE 1': 134, 'CODE 2': 15, 'CODE 3': 23}"
Year 1329,"{'CODE 1': 174, 'CODE 2': 53, 'CODE 3': 22}"
Year 1330,"{'CODE 1': 65, 'CODE 2': 46, 'CODE 3': 29}"
Year 1331,"{'CODE 1': 199, 'CODE 2': 62, 'CODE 3': 11}"
Year 1332,"{'CODE 1': 187, 'CODE 2': 81, 'CODE 3': 24}"
Year 1333,"{'CODE 1': 172, 'CODE 2': 25, 'CODE 3': 40}"
Year 1334,"{'CODE 1': 48, 'CODE 2': 95, 'CODE 3': 17}"
Year 1335,"{'CODE 1': 3, 'CODE 2': 20, 'CODE 3': 3}"
Year 1336,"{'CODE 1': 55, 'CODE 2': 50, 'CODE 3': 46}"
Year 1337,"{'CODE 1': 57, 'CODE 2': 26, 'CODE 3': 16}"
Year 1338,"{'CODE 1': 151, 'CODE 2': 14, 'CODE 3': 38}"
Year 1339,"{'CODE 1': 167, 'CODE 2': 44, 'CODE 3': 24}"
Year 1340,"{'CODE 1': 126, 'CODE 2': 30, 'CODE 3': 16}"
Year 1341,"{'CODE 1': 20, 'CODE 2': 74, 'CODE 3': 27}"
Year 1342,"{'CODE 1': 97, 'CODE 2': 13, 'CODE 3': 5}"
Year 1343,"{'CODE 1': 25, 'CODE 2': 73, 'CODE 3': 3}"
Year 1344,"{'CODE 1': 30, 'CODE 2': 62, 'CODE 3': 4}"
Year 1345,"{'CODE 1': 47, 'CODE 2': 40, 'CODE 3': 8}"
Year 1346,"{'CODE 1': 105, 'CODE 2': 79, 'CODE 3': 42}"
Year 1347,"{'CODE 1': 199, 'CODE 2': 21, 'CODE 3': 40}"
Year 1348,"{'CODE 1': 201, 'CODE 2': 13, 'CODE 3': 23}"
Year 1349,"{'CODE 1': 67, 'CODE 2': 17, 'CODE 3': 8}"
Year 1350,"{'CODE 1': 20, 'CODE 2': 9, 'CODE 3': 7}"
Year 1351,"{'CODE 1': 173, 'CODE 2': 68, 'CODE 3': 37}"
Year 1352,"{'CODE 1': 119, 'CODE 2': 25, 'CODE 3': 2}"
Year 1353,"{'CODE 1': 155, 'CODE 2': 8, 'CODE 3': 26}"
Year 1354,"{'CODE 1': 167, 'CODE 2': 71, 'CODE 3': 25}"
